C:\Users\ma1008\Documents\Audio Precision\ATS 1.60\Quick Launch\A-A FFT.ats2, 12/19/14 16:18:49
FFT.Frequency,     FFT.ChA Amplitude, ,FFT.ChB Amplitude, ,,,,
Source 1,          Data 1,            ,Data 3,            ,,,,
Hz,                dBV,               ,dBV,               ,,,,
2847.42510645,     -102.280513391,    ,-100.458895954,    ,,,,
2904.1841573,      -102.368074258,    ,-99.9734194601,    ,,,,
2962.07461274,     -102.47135687,     ,-100.536399781,    ,,,,
3021.1190256,      -99.038048054,     ,-100.559090142,    ,,,,
3081.34039824,     -101.388238738,    ,-100.264270775,    ,,,,
3142.76219155,     -101.508877564,    ,-100.428399873,    ,,,,
3205.40833408,     -100.406287964,    ,-100.991718223,    ,,,,
3269.30323134,     -101.30571598,     ,-97.0216437306,    ,,,,
3334.47177534,     -101.216324894,    ,-101.631215577,    ,,,,
3400.93935429,     -100.757888302,    ,-100.134071108,    ,,,,
3468.73186245,     -100.560311734,    ,-99.9721635065,    ,,,,
3537.87571024,     -101.280129059,    ,-99.1729928584,    ,,,,
3608.39783456,     -97.9360348921,    ,-101.214085397,    ,,,,
3680.32570923,     -101.397449045,    ,-100.200743609,    ,,,,
3753.68735572,     -101.907895205,    ,-99.4965527684,    ,,,,
3828.51135408,     -102.132631273,    ,-99.8493899003,    ,,,,
3904.82685405,     -100.523616833,    ,-101.483229463,    ,,,,
3982.66358643,     -101.733739381,    ,-100.807395682,    ,,,,
4062.05187465,     -101.01601767,     ,-99.0901860694,    ,,,,
4143.02264659,     -101.327374154,    ,-101.4096324,      ,,,,
4225.60744664,     -101.59040496,     ,-100.775277727,    ,,,,
4309.83844797,     -101.150435877,    ,-100.453705267,    ,,,,
4395.74846509,     -100.92406469,     ,-100.359844366,    ,,,,
4483.37096659,     -102.104857686,    ,-100.271239946,    ,,,,
4572.74008822,     -98.609171326,     ,-99.1766383001,    ,,,,
4663.89064618,     -102.40840877,     ,-99.6582314938,    ,,,,
4756.85815066,     -101.485879206,    ,-100.051530195,    ,,,,
4851.67881971,     -101.190277072,    ,-97.6303542899,    ,,,,
4948.38959332,     -100.965694314,    ,-100.153051576,    ,,,,
5047.02814783,     -90.390514797,     ,-96.821957465,     ,,,,
5147.63291058,     -101.357719656,    ,-100.608334038,    ,,,,
5250.24307492,     -100.514740714,    ,-100.199337158,    ,,,,
5354.89861547,     -101.340328205,    ,-100.709655739,    ,,,,
5461.64030364,     -100.887706577,    ,-99.0424578899,    ,,,,
5570.50972361,     -101.860018562,    ,-98.9601691467,    ,,,,
5681.54928842,     -100.932349165,    ,-99.6991811405,    ,,,,
5794.8022566,      -100.312935329,    ,-98.7463858098,    ,,,,
5910.31274894,     -101.178987659,    ,-97.9833058957,    ,,,,
6028.12576573,     -99.3931915894,    ,-96.0958680226,    ,,,,
6148.28720425,     -100.371910178,    ,-91.877047231,     ,,,,
6270.84387669,     -95.6793641836,    ,-81.2791071479,    ,,,,
6395.84352837,     -93.435622511,     ,-79.0762931613,    ,,,,
6523.33485632,     -100.293602638,    ,-92.115965846,     ,,,,
6653.36752829,     -101.471620895,    ,-95.6845196759,    ,,,,
6785.99220208,     -100.740533622,    ,-97.7323510057,    ,,,,
6921.26054525,     -100.841777833,    ,-99.2579636268,    ,,,,
7059.22525532,     -100.601702932,    ,-98.8470012778,    ,,,,
7199.94008021,     -100.441525375,    ,-98.8040797461,    ,,,,
7343.45983924,     -101.560470632,    ,-99.3309329842,    ,,,,
7489.84044447,     -102.001923243,    ,-99.70548974,      ,,,,
7639.13892249,     -101.217906063,    ,-100.426234266,    ,,,,
7791.4134366,      -101.289092517,    ,-100.141984298,    ,,,,
7946.72330953,     -101.587173129,    ,-99.5325116122,    ,,,,
8105.12904649,     -98.9590514743,    ,-100.455877735,    ,,,,
8266.69235878,     -100.885677045,    ,-100.368444021,    ,,,,
8431.47618782,     -101.636122996,    ,-100.281290118,    ,,,,
8599.54472968,     -101.243243995,    ,-100.698601274,    ,,,,
8770.96346007,     -101.545747331,    ,-100.485986093,    ,,,,
8945.79915984,     -101.390321968,    ,-100.359008743,    ,,,,
9124.11994105,     -99.8865035993,    ,-100.673439674,    ,,,,
9305.99527345,     -100.828537818,    ,-100.038175256,    ,,,,
9491.49601155,     -101.309444001,    ,-99.7978747464,    ,,,,
9680.69442227,     -100.67715355,     ,-100.289220222,    ,,,,
9873.66421302,     -101.282186516,    ,-101.108434016,    ,,,,
10070.4805605,     -87.3259698013,    ,-95.070674473,     ,,,,
10271.2201399,     -101.226607643,    ,-100.531040827,    ,,,,
10475.9611548,     -100.423347629,    ,-99.4066597449,    ,,,,
10684.7833678,     -101.162473808,    ,-100.119311338,    ,,,,
10897.7681311,     -101.241393937,    ,-99.3847579088,    ,,,,
11114.998419,      -100.81733111,     ,-99.451167392,     ,,,,
11336.5588593,     -100.606123107,    ,-96.4687390669,    ,,,,
11562.5357671,     -100.727197844,    ,-100.706797619,    ,,,,
11793.0171779,     -100.647733713,    ,-99.7831163221,    ,,,,
12028.092882,      -98.9041580733,    ,-100.00659664,     ,,,,
12267.8544595,     -100.430325311,    ,-98.8639681664,    ,,,,
12512.3953163,     -101.384812577,    ,-93.3009002378,    ,,,,
12761.8107199,     -95.5390482955,    ,-81.2469981806,    ,,,,
13016.1978368,     -100.66366739,     ,-95.649397586,     ,,,,
13275.6557707,     -98.9501152685,    ,-99.7504464248,    ,,,,
13540.2856004,     -100.707046114,    ,-99.6339297466,    ,,,,
13810.1904197,     -100.923045608,    ,-100.158532184,    ,,,,
14085.4753775,     -99.1826826882,    ,-101.03057845,     ,,,,
14366.2477186,     -99.8160216981,    ,-100.41060978,     ,,,,
14652.6168255,     -101.087768634,    ,-100.030700852,    ,,,,
14944.6942613,     -97.5507681915,    ,-100.177566239,    ,,,,
15242.5938126,     -87.3608612953,    ,-96.0671263381,    ,,,,
15546.4315343,     -100.099361632,    ,-100.330288335,    ,,,,
15856.325795,      -101.087509005,    ,-101.459485832,    ,,,,
16172.3973222,     -100.987354099,    ,-100.908409503,    ,,,,
16494.7692504,     -101.108824402,    ,-100.328384943,    ,,,,
16823.5671684,     -101.538155756,    ,-100.503810024,    ,,,,
17158.9191684,     -100.962750704,    ,-100.843292263,    ,,,,
17500.9558961,     -101.824689728,    ,-101.01473028,     ,,,,
17849.8106011,     -101.406736464,    ,-100.530432064,    ,,,,
18205.6191895,     -100.133024314,    ,-100.78154144,     ,,,,
18568.5202762,     -100.237273791,    ,-99.9751324169,    ,,,,
18938.6552392,     -96.0261482302,    ,-83.8520897209,    ,,,,
19316.1682749,     -99.275964168,     ,-86.5311610503,    ,,,,
19701.2064537,     -100.557990855,    ,-100.317448528,    ,,,,
20093.9197779,     -88.7091929933,    ,-97.6944118787,    ,,,,
20494.4612397,     -99.5465238302,    ,-100.284248265,    ,,,,
20902.986881,      -100.823373381,    ,-99.2153743384,    ,,,,
21319.6558542,     -100.637620503,    ,-100.563733108,    ,,,,
21744.6304841,     -100.84442826,     ,-101.126149162,    ,,,,
22178.0763312,     -100.842156416,    ,-100.97799147,     ,,,,
22620.1622563,     -101.947361965,    ,-101.890079598,    ,,,,
23071.060486,      -102.675055151,    ,-101.188175605,    ,,,,
23530.9466802,     -105.401410684,    ,-103.723711699,    ,,,,
24000,             -107.6587973,      ,-106.081583073,    ,,,,

